-7.450331	-7.450331	8.053322
-7.450331	-7.350993	8.058935
-7.450331	-7.251656	8.064392
-7.450331	-7.152318	8.069690
-7.450331	-7.052980	8.074830
-7.450331	-6.953642	8.079809
-7.450331	-6.854305	8.084628
-7.450331	-6.754967	8.089286
-7.450331	-6.655629	8.093782
-7.450331	-6.556291	8.098114
-7.450331	-6.456954	8.102283
-7.450331	-6.357616	8.106288
-7.450331	-6.258278	8.110128
-7.450331	-6.158940	8.113801
-7.450331	-6.059603	8.117308
-7.450331	-5.960265	8.120648
-7.450331	-5.860927	8.123820
-7.450331	-5.761589	8.126823
-7.450331	-5.662252	8.129656
-7.450331	-5.562914	8.132319
-7.450331	-5.463576	8.134812
-7.450331	-5.364238	8.137133
-7.450331	-5.264901	8.139283
-7.450331	-5.165563	8.141259
-7.450331	-5.066225	8.143062
-7.450331	-4.966887	8.144692
-7.450331	-4.867550	8.146146
-7.450331	-4.768212	8.147426
-7.450331	-4.668874	8.148530
-7.450331	-4.569536	8.149458
-7.450331	-4.470199	8.150209
-7.450331	-4.370861	8.150783
-7.450331	-4.271523	8.151179
-7.450331	-4.172185	8.151397
-7.450331	-4.072848	8.151437
-7.450331	-3.973510	8.151297
-7.450331	-3.874172	8.150977
-7.450331	-3.774834	8.150478
-7.450331	-3.675497	8.149798
-7.450331	-3.576159	8.148937
-7.450331	-3.476821	8.147895
-7.450331	-3.377483	8.146672
-7.450331	-3.278146	8.145267
-7.450331	-3.178808	8.143680
-7.450331	-3.079470	8.141910
-7.450331	-2.980132	8.139957
-7.450331	-2.880795	8.137822
-7.450331	-2.781457	8.135504
-7.450331	-2.682119	8.133002
-7.450331	-2.582781	8.130317
-7.450331	-2.483444	8.127448
-7.450331	-2.384106	8.124395
-7.450331	-2.284768	8.121158
-7.450331	-2.185430	8.117737
-7.450331	-2.086093	8.114132
-7.450331	-1.986755	8.110343
-7.450331	-1.887417	8.106369
-7.450331	-1.788079	8.102212
-7.450331	-1.688742	8.097870
-7.450331	-1.589404	8.093344
-7.450331	-1.490066	8.088635
-7.450331	-1.390728	8.083741
-7.450331	-1.291391	8.078663
-7.450331	-1.192053	8.073402
-7.450331	-1.092715	8.067957
-7.450331	-0.993377	8.062329
-7.450331	-0.894040	8.056518
-7.450331	-0.794702	8.050524
-7.450331	-0.695364	8.044348
-7.450331	-0.596026	8.037989
-7.450331	-0.496689	8.031448
-7.450331	-0.397351	8.024726
-7.450331	-0.298013	8.017823
-7.450331	-0.198675	10.151221
-7.450331	-0.099338	10.151486
-7.450331	-0.000000	10.151575
-7.450331	0.099338	10.151486
-7.450331	0.198675	10.151221
-7.450331	0.298013	8.017823
-7.450331	0.397351	8.024726
-7.450331	0.496689	8.031448
-7.450331	0.596026	8.037989
-7.450331	0.695364	8.044348
-7.450331	0.794702	8.050524
-7.450331	0.894040	8.056518
-7.450331	0.993377	8.062329
-7.450331	1.092715	8.067957
-7.450331	1.192053	8.073402
-7.450331	1.291391	8.078663
-7.450331	1.390728	8.083741
-7.450331	1.490066	8.088635
-7.450331	1.589404	8.093344
-7.450331	1.688742	8.097870
-7.450331	1.788079	8.102212
-7.450331	1.887417	8.106369
-7.450331	1.986755	8.110343
-7.450331	2.086093	8.114132
-7.450331	2.185430	8.117737
-7.450331	2.284768	8.121158
-7.450331	2.384106	8.124395
-7.450331	2.483444	8.127448
-7.450331	2.582781	8.130317
-7.450331	2.682119	8.133002
-7.450331	2.781457	8.135504
-7.450331	2.880795	8.137822
-7.450331	2.980132	8.139957
-7.450331	3.079470	8.141910
-7.450331	3.178808	8.143680
-7.450331	3.278146	8.145267
-7.450331	3.377483	8.146672
-7.450331	3.476821	8.147895
-7.450331	3.576159	8.148937
-7.450331	3.675497	8.149798
-7.450331	3.774834	8.150478
-7.450331	3.874172	8.150977
-7.450331	3.973510	8.151297
-7.450331	4.072848	8.151437
-7.450331	4.172185	8.151397
-7.450331	4.271523	8.151179
-7.450331	4.370861	8.150783
-7.450331	4.470199	8.150209
-7.450331	4.569536	8.149458
-7.450331	4.668874	8.148530
-7.450331	4.768212	8.147426
-7.450331	4.867550	8.146146
-7.450331	4.966887	8.144692
-7.450331	5.066225	8.143062
-7.450331	5.165563	8.141259
-7.450331	5.264901	8.139283
-7.450331	5.364238	8.137133
-7.450331	5.463576	8.134812
-7.450331	5.562914	8.132319
-7.450331	5.662252	8.129656
-7.450331	5.761589	8.126823
-7.450331	5.860927	8.123820
-7.450331	5.960265	8.120648
-7.450331	6.059603	8.117308
-7.450331	6.158940	8.113801
-7.450331	6.258278	8.110128
-7.450331	6.357616	8.106288
-7.450331	6.456954	8.102283
-7.450331	6.556291	8.098114
-7.450331	6.655629	8.093782
-7.450331	6.754967	8.089286
-7.450331	6.854305	8.084628
-7.450331	6.953642	8.079809
-7.450331	7.052980	8.074830
-7.450331	7.152318	8.069690
