-7.450331	-7.450331	12.797892
-7.450331	-7.350993	12.824201
-7.450331	-7.251656	12.850356
-7.450331	-7.152318	12.876355
-7.450331	-7.052980	12.902193
-7.450331	-6.953642	12.927866
-7.450331	-6.854305	12.953369
-7.450331	-6.754967	12.978698
-7.450331	-6.655629	13.003848
-7.450331	-6.556291	13.028813
-7.450331	-6.456954	13.053590
-7.450331	-6.357616	13.078173
-7.450331	-6.258278	13.102557
-7.450331	-6.158940	13.126736
-7.450331	-6.059603	13.150705
-7.450331	-5.960265	13.174459
-7.450331	-5.860927	13.197991
-7.450331	-5.761589	13.221296
-7.450331	-5.662252	13.244368
-7.450331	-5.562914	13.267201
-7.450331	-5.463576	13.289790
-7.450331	-5.364238	13.312127
-7.450331	-5.264901	13.334207
-7.450331	-5.165563	13.356023
-7.450331	-5.066225	13.377570
-7.450331	-4.966887	13.398840
-7.450331	-4.867550	13.419828
-7.450331	-4.768212	13.440526
-7.450331	-4.668874	13.460929
-7.450331	-4.569536	13.481030
-7.450331	-4.470199	13.500822
-7.450331	-4.370861	13.520299
-7.450331	-4.271523	13.539454
-7.450331	-4.172185	13.558281
-7.450331	-4.072848	13.576772
-7.450331	-3.973510	13.594923
-7.450331	-3.874172	13.612725
-7.450331	-3.774834	13.630174
-7.450331	-3.675497	13.647261
-7.450331	-3.576159	13.663981
-7.450331	-3.476821	13.680328
-7.450331	-3.377483	13.696295
-7.450331	-3.278146	13.711876
-7.450331	-3.178808	13.727065
-7.450331	-3.079470	13.741856
-7.450331	-2.980132	13.756243
-7.450331	-2.880795	13.770220
-7.450331	-2.781457	13.783781
-7.450331	-2.682119	13.796922
-7.450331	-2.582781	13.809636
-7.450331	-2.483444	13.821918
-7.450331	-2.384106	13.833763
-7.450331	-2.284768	13.845165
-7.450331	-2.185430	13.856121
-7.450331	-2.086093	13.866624
-7.450331	-1.986755	13.876671
-7.450331	-1.887417	13.886258
-7.450331	-1.788079	13.895379
-7.450331	-1.688742	13.904031
-7.450331	-1.589404	13.912210
-7.450331	-1.490066	13.919912
-7.450331	-1.390728	13.927134
-7.450331	-1.291391	13.933873
-7.450331	-1.192053	13.940125
