-7.450331	-7.450331	10.408712
-7.450331	-7.350993	10.416780
-7.450331	-7.251656	10.424652
-7.450331	-7.152318	10.432328
-7.450331	-7.052980	10.439806
-7.450331	-6.953642	10.447086
-7.450331	-6.854305	10.454166
-7.450331	-6.754967	10.461046
-7.450331	-6.655629	10.467725
-7.450331	-6.556291	10.474202
-7.450331	-6.456954	10.480476
-7.450331	-6.357616	10.486547
-7.450331	-6.258278	10.492413
-7.450331	-6.158940	10.498073
-7.450331	-6.059603	10.503527
-7.450331	-5.960265	10.508774
-7.450331	-5.860927	10.513813
-7.450331	-5.761589	10.518643
-7.450331	-5.662252	10.523264
-7.450331	-5.562914	10.527674
-7.450331	-5.463576	10.531874
-7.450331	-5.364238	10.535862
-7.450331	-5.264901	10.539637
-7.450331	-5.165563	10.543199
-7.450331	-5.066225	10.546547
-7.450331	-4.966887	10.549681
-7.450331	-4.867550	10.552599
-7.450331	-4.768212	10.555302
-7.450331	-4.668874	10.557787
-7.450331	-4.569536	10.560056
-7.450331	-4.470199	10.562107
-7.450331	-4.370861	10.563939
-7.450331	-4.271523	10.565553
-7.450331	-4.172185	10.566947
-7.450331	-4.072848	10.568121
-7.450331	-3.973510	10.569074
-7.450331	-3.874172	10.569806
-7.450331	-3.774834	10.570317
-7.450331	-3.675497	10.570606
-7.450331	-3.576159	10.570672
-7.450331	-3.476821	10.570516
-7.450331	-3.377483	10.570136
-7.450331	-3.278146	10.569533
-7.450331	-3.178808	10.568705
-7.450331	-3.079470	10.567654
-7.450331	-2.980132	10.566377
-7.450331	-2.880795	10.564876
-7.450331	-2.781457	10.563150
-7.450331	-2.682119	10.561198
-7.450331	-2.582781	10.559021
-7.450331	-2.483444	10.556617
-7.450331	-2.384106	10.553988
-7.450331	-2.284768	10.551133
-7.450331	-2.185430	10.548051
-7.450331	-2.086093	10.544744
-7.450331	-1.986755	10.541209
-7.450331	-1.887417	10.537449
-7.450331	-1.788079	10.533461
-7.450331	-1.688742	10.529248
-7.450331	-1.589404	10.524808
-7.450331	-1.490066	10.520141
-7.450331	-1.390728	10.515249
-7.450331	-1.291391	10.510130
-7.450331	-1.192053	10.504785
-7.450331	-1.092715	12.606274
-7.450331	-0.993377	12.608531
-7.450331	-0.894040	12.610575
-7.450331	-0.794702	12.612404
-7.450331	-0.695364	12.614018
-7.450331	-0.596026	12.615417
-7.450331	-0.496689	12.616601
-7.450331	-0.397351	12.617570
-7.450331	-0.298013	12.618323
-7.450331	-0.198675	12.618862
-7.450331	-0.099338	12.619185
-7.450331	-0.000000	12.619293
-7.450331	0.099338	12.619185
-7.450331	0.198675	12.618862
-7.450331	0.298013	12.618323
-7.450331	0.397351	12.617570
-7.450331	0.496689	12.616601
-7.450331	0.596026	12.615417
-7.450331	0.695364	12.614018
-7.450331	0.794702	12.612404
-7.450331	0.894040	12.610575
-7.450331	0.993377	12.608531
-7.450331	1.092715	12.606274
-7.450331	1.192053	10.504785
-7.450331	1.291391	10.510130
-7.450331	1.390728	10.515249
-7.450331	1.490066	10.520141
-7.450331	1.589404	10.524808
-7.450331	1.688742	10.529248
-7.450331	1.788079	10.533461
-7.450331	1.887417	10.537449
-7.450331	1.986755	10.541209
-7.450331	2.086093	10.544744
-7.450331	2.185430	10.548051
-7.450331	2.284768	10.551133
-7.450331	2.384106	10.553988
-7.450331	2.483444	10.556617
-7.450331	2.582781	10.559021
-7.450331	2.682119	10.561198
-7.450331	2.781457	10.563150
-7.450331	2.880795	10.564876
-7.450331	2.980132	10.566377
-7.450331	3.079470	10.567654
-7.450331	3.178808	10.568705
